City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
501,Harper,US,2019-12-29 16:31:26,30.3,-99.24,57.0,29,1,17.22,clear sky,0,0
502,Wadi Maliz,TN,2019-12-29 16:31:27,36.47,8.55,53.6,50,40,6.93,scattered clouds,0,0
503,Mojo,ET,2019-12-29 16:31:27,8.59,39.12,60.8,48,40,11.41,scattered clouds,0,0
504,Kayes,ML,2019-12-29 16:31:27,14.44,-11.44,95.0,8,0,8.05,clear sky,0,0
505,Havoysund,NO,2019-12-29 16:29:44,71.0,24.66,35.6,93,75,33.33,shower sleet,0,0
506,Zhanaozen,KZ,2019-12-29 16:31:27,43.35,52.85,39.69,77,99,3.69,overcast clouds,0,0
507,Kalianget,ID,2019-12-29 16:31:28,-7.35,109.91,84.99,94,75,3.36,thunderstorm with light rain,0,0
508,Watsa,CD,2019-12-29 16:31:28,3.04,29.53,70.48,47,68,2.73,broken clouds,0,0
509,Singaparna,ID,2019-12-29 16:31:28,-7.35,108.11,72.27,94,100,1.63,overcast clouds,0,0
510,Hovd,NO,2019-12-29 16:31:28,63.83,10.7,51.01,93,75,14.99,broken clouds,0,0
511,Eldorado,BR,2019-12-29 16:31:29,-24.52,-48.11,89.17,49,90,6.2,overcast clouds,0,0
512,Talnakh,RU,2019-12-29 16:31:29,69.49,88.39,-23.8,67,85,17.9,overcast clouds,0,0
513,Ayabaca,PE,2019-12-29 16:31:29,-4.64,-79.72,71.37,74,100,4.16,light rain,2.75,0
514,Hirata,JP,2019-12-29 16:31:29,37.21,140.56,39.99,89,92,1.01,overcast clouds,0,0
515,Waddan,LY,2019-12-29 16:31:30,29.16,16.14,49.53,49,7,10.78,clear sky,0,0
516,Kudahuvadhoo,MV,2019-12-29 16:31:30,2.67,72.89,82.89,80,70,17.65,broken clouds,0,0
517,Eyrarbakki,IS,2019-12-29 16:31:30,63.86,-21.15,41.0,69,75,18.34,broken clouds,0,0
518,Valparaiso,US,2019-12-29 16:30:02,41.47,-87.06,60.8,100,90,11.41,overcast clouds,0,0
519,Zhezkazgan,KZ,2019-12-29 16:31:31,47.8,67.71,17.6,92,90,11.18,overcast clouds,0,0
520,Naze,NG,2019-12-29 16:31:31,5.43,7.07,95.0,44,90,2.24,overcast clouds,0,0
521,Painesville,US,2019-12-29 16:31:31,41.72,-81.25,52.0,81,90,9.17,light rain,0,0
522,Meulaboh,ID,2019-12-29 16:31:32,4.14,96.13,81.43,81,1,7.65,moderate rain,3.06,0
523,Yangjiang,CN,2019-12-29 16:31:32,21.85,111.96,71.01,57,39,2.06,scattered clouds,0,0
524,Asyut,EG,2019-12-29 16:31:32,27.18,31.19,64.4,36,0,4.7,clear sky,0,0
525,Sola,TZ,2019-12-29 16:31:32,-3.17,33.8,67.3,80,33,4.61,scattered clouds,0,0
526,Saint-Ambroise,CA,2019-12-29 16:31:32,48.56,-71.32,27.0,73,75,8.05,broken clouds,0,0
527,Saint-Francois,FR,2019-12-29 16:31:33,46.42,3.91,37.0,91,75,6.93,broken clouds,0,0
528,Batemans Bay,AU,2019-12-29 16:31:33,-35.71,150.18,68.0,95,64,4.61,broken clouds,0,0
529,Wenling,CN,2019-12-29 16:31:33,28.38,121.38,59.0,96,91,6.64,overcast clouds,0,0
530,Drumheller,CA,2019-12-29 16:31:27,51.47,-112.7,19.99,55,100,4.7,overcast clouds,0,0
531,Ponta Delgada,PT,2019-12-29 16:31:34,37.73,-25.67,62.6,63,20,14.99,few clouds,0,0
532,Xining,CN,2019-12-29 16:30:36,36.62,101.77,9.91,59,0,1.32,clear sky,0,0
533,Alta Floresta,BR,2019-12-29 16:31:34,-9.87,-56.08,87.8,66,75,4.7,broken clouds,0,0
534,Summerland,CA,2019-12-29 16:31:34,49.6,-119.67,30.99,79,75,3.36,broken clouds,0,0
535,Clinton,US,2019-12-29 16:31:34,41.28,-72.53,43.0,56,1,4.7,clear sky,0,0
536,Lovozero,RU,2019-12-29 16:31:35,68.01,35.02,34.7,90,74,11.99,light snow,0,0.12
537,Mocuba,MZ,2019-12-29 16:31:35,-16.84,36.99,75.96,89,90,3.96,overcast clouds,0,0
538,Kita,JP,2019-12-29 16:31:35,35.76,139.74,50.0,40,75,6.93,broken clouds,0,0
539,Anadyr,RU,2019-12-29 16:31:35,64.73,177.51,-27.0,74,3,8.95,fog,0,0
540,Oktyabrskiy,RU,2019-12-29 16:31:35,55.61,37.97,28.0,92,90,2.24,overcast clouds,0,0
541,Sao Felix Do Xingu,BR,2019-12-29 16:31:36,-6.64,-51.99,82.0,85,91,3.94,moderate rain,4.25,0
542,Victoria Point,AU,2019-12-29 16:31:36,-27.58,153.3,75.2,60,75,5.82,broken clouds,0,0
543,Muhos,FI,2019-12-29 16:31:36,64.81,26.0,35.6,93,90,10.29,overcast clouds,0,0
544,Batouri,CM,2019-12-29 16:31:36,4.44,14.36,78.96,23,25,3.53,scattered clouds,0,0
545,Thohoyandou,ZA,2019-12-29 16:31:37,-22.97,30.46,77.85,47,50,4.09,scattered clouds,0,0
546,Cururupu,BR,2019-12-29 16:31:37,-1.82,-44.87,86.02,61,89,7.52,light rain,1.5,0
547,Loiza,PR,2019-12-29 16:29:44,18.43,-65.88,84.2,70,40,12.75,shower rain,0,0
548,Biloela,AU,2019-12-29 16:31:37,-24.4,150.51,64.65,88,99,9.33,overcast clouds,0,0
549,Malangali,TZ,2019-12-29 16:31:37,-8.57,34.85,61.3,93,100,2.77,overcast clouds,0,0
550,Shangqiu,CN,2019-12-29 16:31:38,34.42,115.65,46.99,75,0,7.9,clear sky,0,0
551,Tablac,PH,2019-12-29 16:31:38,17.22,120.48,69.96,79,0,4.12,clear sky,0,0
552,Mae Sai,MM,2019-12-29 16:31:38,20.44,99.89,66.2,100,90,3.36,light rain,0,0
